ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD,City
82.08333333333333,2022-11-04,28.1,23.8,79.4,26.431,16.3,0.68259996,Bundaran Hi
73.1,2022-11-05,27.1,24.0,83.5,0.057,18.4,0.2436,Bundaran Hi
,2022-11-06,27.6,24.4,83.3,0.0,18.4,,Bundaran Hi
,2022-11-07,27.0,24.7,87.7,2.822,31.7,0.95019996,Bundaran Hi
,2022-11-08,26.8,24.3,86.5,7.603,19.4,0.28219998,Bundaran Hi
72.84615384615384,2022-11-09,27.6,23.5,79.7,0.0,22.3,,Bundaran Hi
55.75,2022-11-10,27.7,24.3,82.4,13.798,22.3,,Bundaran Hi
60.05882352941177,2022-11-11,27.2,23.4,80.6,0.661,46.4,,Bundaran Hi
50.5,2022-11-12,26.7,24.2,86.5,0.501,25.9,0.6624,Bundaran Hi
53.95238095238095,2022-11-13,26.5,24.2,87.5,0.376,22.3,,Bundaran Hi
59.78947368421053,2022-11-14,27.8,24.1,81.4,0.499,18.4,0.583,Bundaran Hi
55.578947368421055,2022-11-15,28.1,24.1,79.8,0.0,25.9,,Bundaran Hi
53.44444444444444,2022-11-16,28.8,24.2,77.2,0.002,20.0,0.7328,Bundaran Hi
,2022-11-17,26.0,24.2,89.9,56.866,18.4,,Bundaran Hi
49.25,2022-11-18,27.6,23.3,78.8,0.009,29.0,0.392,Bundaran Hi
52.69565217391305,2022-11-19,28.2,23.9,78.7,0.002,31.7,,Bundaran Hi
49.46153846153846,2022-11-20,28.6,23.8,76.6,0.0,35.3,0.255,Bundaran Hi
36.5,2022-11-21,29.0,23.0,71.8,0.001,27.7,0.1122,Bundaran Hi
40.30434782608695,2022-11-22,28.9,23.4,73.0,0.0,37.1,,Bundaran Hi
49.36363636363637,2022-11-23,28.6,23.3,74.1,2.95,25.9,0.34399998,Bundaran Hi
50.94117647058823,2022-11-24,28.0,23.9,79.3,0.29,25.9,,Bundaran Hi
57.47619047619048,2022-11-25,27.4,23.9,81.7,0.016,16.6,1.25,Bundaran Hi
88.45,2022-11-26,27.0,24.2,85.6,16.656,29.5,,Bundaran Hi
79.61111111111111,2022-11-27,27.8,24.1,81.3,1.943,20.5,0.74759996,Bundaran Hi
,2022-11-28,27.8,24.8,84.4,16.722,27.7,0.005,Bundaran Hi
60.583333333333336,2022-11-29,28.3,24.3,80.1,0.271,27.1,0.036399998,Bundaran Hi
65.18181818181819,2022-11-30,28.3,24.0,78.3,0.021,14.8,,Bundaran Hi
71.0,2022-12-01,27.9,24.3,81.8,0.017,23.7,0.338,Bundaran Hi
67.05,2022-12-02,27.7,24.1,81.5,3.893,14.8,,Bundaran Hi
74.05,2022-12-03,27.8,23.7,79.3,0.038,18.4,0.7704,Bundaran Hi
76.75,2022-12-04,28.3,24.0,78.2,0.008,25.3,1.2196,Bundaran Hi
74.15789473684211,2022-12-05,28.0,23.9,79.0,0.156,20.5,1.2536,Bundaran Hi
76.9375,2022-12-06,27.4,24.2,82.6,0.11,16.6,1.091,Bundaran Hi
67.19047619047619,2022-12-07,27.7,24.2,82.0,0.032,18.1,,Bundaran Hi
63.4,2022-12-08,27.8,23.7,79.1,3.009,24.1,,Bundaran Hi
71.95,2022-12-09,26.0,23.7,87.7,13.708,31.7,0.4482,Bundaran Hi
48.94736842105263,2022-12-10,28.1,23.3,76.5,0.224,20.5,0.527,Bundaran Hi
58.85714285714285,2022-12-11,27.9,23.6,77.9,0.01,29.5,0.1516,Bundaran Hi
43.388888888888886,2022-12-12,28.1,23.1,75.4,1.981,35.9,0.3706,Bundaran Hi
38.78947368421053,2022-12-13,27.7,23.1,77.2,0.0,33.5,0.5276,Bundaran Hi
,2022-12-14,28.3,23.9,77.6,0.0,23.7,0.2656,Bundaran Hi
,2022-12-15,29.5,22.9,69.0,0.021,88.1,0.4558,Bundaran Hi
60.75,2022-12-16,27.6,23.6,79.7,2.123,25.9,1.1352,Bundaran Hi
,2022-12-17,28.0,24.5,82.0,2.173,18.4,0.19739999,Bundaran Hi
,2022-12-18,28.0,24.6,82.8,4.852,22.3,1.02,Bundaran Hi
,2022-12-19,28.1,24.0,79.3,0.0,17.8,0.59779996,Bundaran Hi
93.0,2022-12-20,27.8,24.2,81.5,0.036,20.1,0.211,Bundaran Hi
,2022-12-21,28.0,24.8,83.1,0.97,23.9,0.3376,Bundaran Hi
,2022-12-22,26.8,24.1,85.8,26.777,21.6,0.1444,Bundaran Hi
,2022-12-23,26.9,24.3,86.4,14.598,20.5,0.066,Bundaran Hi
,2022-12-24,27.5,24.7,84.9,0.978,23.9,,Bundaran Hi
,2022-12-25,26.1,24.3,89.8,15.128,24.1,,Bundaran Hi
55.77777777777778,2022-12-26,25.8,24.2,91.3,7.585,22.3,,Bundaran Hi
42.391304347826086,2022-12-27,25.6,23.0,85.8,1.473,32.9,0.3184,Bundaran Hi
44.45454545454545,2022-12-28,25.3,23.3,89.1,22.931,31.7,,Bundaran Hi
30.41176470588235,2022-12-29,26.0,23.5,86.9,10.958,22.7,,Bundaran Hi
53.578947368421055,2022-12-30,26.1,24.5,90.8,2.396,15.6,,Bundaran Hi
66.55555555555556,2022-12-31,25.7,23.8,89.8,9.812,25.9,,Bundaran Hi
57.11764705882353,2023-01-01,25.8,24.1,91.0,48.585,16.6,,Bundaran Hi
42.89473684210526,2023-01-02,27.0,24.1,84.8,0.516,15.7,,Bundaran Hi
36.375,2023-01-03,26.1,23.7,86.8,0.014,26.5,,Bundaran Hi
39.42105263157895,2023-01-04,26.3,23.9,87.1,8.901,20.5,0.9722,Bundaran Hi
51.27272727272727,2023-01-05,27.3,23.7,81.8,29.93,22.3,,Bundaran Hi
48.04545454545455,2023-01-06,28.9,22.8,70.8,0.039,29.5,0.2598,Bundaran Hi
41.4,2023-01-07,28.9,23.7,74.8,0.001,31.7,0.013599999,Bundaran Hi
45.91666666666666,2023-01-08,27.5,24.0,82.0,0.173,29.1,0.9206,Bundaran Hi
41.0,2023-01-09,28.6,23.5,75.3,0.0,21.4,,Bundaran Hi
44.8421052631579,2023-01-10,29.1,23.1,71.3,0.0,24.1,0.0938,Bundaran Hi
59.73684210526316,2023-01-11,28.6,22.8,72.2,0.003,18.4,,Bundaran Hi
70.8,2023-01-12,28.8,23.2,73.3,0.0,18.0,0.625,Bundaran Hi
,2023-01-13,28.5,23.9,77.3,0.008,23.0,0.6084,Bundaran Hi
,2023-01-14,28.9,23.7,74.4,0.0,22.3,0.338,Bundaran Hi
,2023-01-15,29.0,23.2,72.8,0.0,27.7,0.2886,Bundaran Hi
,2023-01-16,28.3,23.1,75.0,0.0,27.7,0.80899996,Bundaran Hi
,2023-01-17,26.9,23.7,82.8,0.001,16.4,,Bundaran Hi
75.28571428571429,2023-01-18,27.1,23.6,81.5,0.025,23.6,0.8196,Bundaran Hi
67.81818181818181,2023-01-19,27.2,24.1,83.6,3.489,20.2,,Bundaran Hi
56.375,2023-01-20,27.8,23.4,78.2,0.037,18.4,,Bundaran Hi
58.3,2023-01-21,27.8,23.7,78.6,0.026,22.3,0.0512,Bundaran Hi
50.16666666666666,2023-01-22,28.1,23.8,78.4,0.4,25.9,0.2104,Bundaran Hi
28.39130434782609,2023-01-23,28.1,23.6,77.3,0.004,25.9,1.5962,Bundaran Hi
38.5,2023-01-24,28.3,23.7,77.4,0.008,30.0,,Bundaran Hi
42.458333333333336,2023-01-25,26.3,23.1,82.9,0.027,34.5,,Bundaran Hi
49.4375,2023-01-26,27.6,24.1,81.9,27.109,16.6,,Bundaran Hi
56.142857142857146,2023-01-27,27.2,24.3,84.7,0.136,20.5,,Bundaran Hi
48.71428571428572,2023-01-28,25.6,24.5,93.8,42.781,13.0,,Bundaran Hi
59.54545454545455,2023-01-29,27.1,24.6,86.6,10.822,29.5,,Bundaran Hi
54.142857142857146,2023-01-30,27.9,23.7,78.6,0.011,18.2,,Bundaran Hi
66.0,2023-01-31,27.5,24.2,82.2,0.015,15.1,,Bundaran Hi
,2023-02-01,26.8,24.7,88.3,62.47,14.4,,Bundaran Hi
,2023-02-02,26.8,24.6,88.1,0.785,14.8,,Bundaran Hi
,2023-02-03,26.6,23.7,85.1,0.501,16.6,,Bundaran Hi
67.85714285714286,2023-02-04,27.6,24.6,84.6,0.0,16.6,,Bundaran Hi
59.04347826086956,2023-02-05,28.6,23.0,73.5,0.975,33.5,,Bundaran Hi
52.78947368421053,2023-02-06,28.8,23.0,71.6,0.0,26.9,,Bundaran Hi
51.22222222222222,2023-02-07,27.5,24.0,81.8,0.039,17.5,,Bundaran Hi
38.0,2023-02-08,27.1,23.9,83.9,62.833,26.1,0.1734,Bundaran Hi
44.77272727272727,2023-02-09,27.1,22.7,77.2,9.94,27.7,0.5936,Bundaran Hi
32.25,2023-02-10,27.5,23.4,79.3,0.035,22.3,0.1634,Bundaran Hi
39.0,2023-02-11,27.0,24.8,88.3,44.134,29.5,,Bundaran Hi
14.8,2023-02-12,25.1,23.5,90.6,24.741,27.7,,Bundaran Hi
22.666666666666668,2023-02-13,27.0,23.8,83.3,5.249,28.1,,Bundaran Hi
20.1,2023-02-14,26.8,23.4,82.5,0.023,30.8,,Bundaran Hi
22.5,2023-02-15,27.4,23.5,79.9,9.917,25.2,0.8926,Bundaran Hi
28.571428571428573,2023-02-16,26.6,24.1,86.9,27.737,26.1,0.9716,Bundaran Hi
34.083333333333336,2023-02-17,26.7,23.7,83.9,4.131,18.8,,Bundaran Hi
67.22222222222223,2023-02-18,27.6,24.7,84.8,5.904,25.5,0.3354,Bundaran Hi
72.72727272727273,2023-02-19,27.8,25.0,85.5,0.496,24.1,,Bundaran Hi
52.72727272727273,2023-02-20,27.8,23.9,80.4,9.762,24.4,0.058199998,Bundaran Hi
34.666666666666664,2023-02-21,26.9,23.7,83.3,24.334,18.4,,Bundaran Hi
31.90909090909091,2023-02-22,26.6,24.3,87.9,5.059,18.4,,Bundaran Hi
43.333333333333336,2023-02-23,26.8,24.4,87.2,33.922,21.8,,Bundaran Hi
32.57142857142857,2023-02-24,25.9,24.7,93.0,93.992,12.0,,Bundaran Hi
45.5,2023-02-25,26.7,24.6,89.1,27.072,20.5,,Bundaran Hi
42.53333333333333,2023-02-26,26.3,24.6,90.4,53.507,22.3,,Bundaran Hi
24.2,2023-02-27,27.0,24.3,86.0,25.938,22.3,,Bundaran Hi
22.285714285714285,2023-02-28,26.5,24.1,87.0,28.833,33.8,,Bundaran Hi
45.41666666666666,2023-03-01,25.9,24.3,91.6,51.708,27.0,,Bundaran Hi
35.44444444444444,2023-03-02,25.0,23.7,93.1,33.486,16.6,,Bundaran Hi
46.22222222222222,2023-03-03,26.8,24.0,85.0,41.985,21.9,0.8488,Bundaran Hi
42.5,2023-03-04,26.7,24.2,86.2,2.022,25.9,,Bundaran Hi
45.16666666666666,2023-03-05,26.8,24.6,87.8,2.887,22.3,0.5256,Bundaran Hi
43.63636363636363,2023-03-06,28.0,23.6,78.3,0.0,26.5,0.5002,Bundaran Hi
50.54545454545455,2023-03-07,27.6,23.7,80.5,2.915,24.1,0.1942,Bundaran Hi
55.55555555555556,2023-03-08,26.4,24.4,89.2,10.292,16.6,,Bundaran Hi
57.125,2023-03-09,27.1,24.3,85.5,10.06,17.7,,Bundaran Hi
57.888888888888886,2023-03-10,27.6,24.3,83.4,0.008,11.3,0.1496,Bundaran Hi
63.25,2023-03-11,28.1,24.6,81.7,0.1,22.3,0.5118,Bundaran Hi
80.72727272727273,2023-03-12,27.8,25.1,85.2,0.013,20.5,,Bundaran Hi
72.5,2023-03-13,28.4,23.9,77.7,0.058,23.6,0.8598,Bundaran Hi
65.33333333333333,2023-03-14,27.2,24.3,84.4,0.829,23.5,,Bundaran Hi
43.1,2023-03-15,25.7,23.8,89.4,13.698,18.4,,Bundaran Hi
74.8,2023-03-16,27.8,23.8,80.0,0.0,110.5,0.36659998,Bundaran Hi
60.0,2023-03-17,28.2,23.7,77.7,0.0,20.5,0.56259996,Bundaran Hi
59.0,2023-03-18,28.6,23.7,75.8,0.0,15.4,0.355,Bundaran Hi
66.11111111111111,2023-03-19,28.5,24.3,79.0,0.0,21.9,0.6368,Bundaran Hi
,2023-03-20,28.0,24.0,79.7,0.03,24.4,0.699,Bundaran Hi
,2023-03-21,28.9,23.3,73.2,0.0,23.7,0.777,Bundaran Hi
,2023-03-22,29.0,24.6,77.8,0.02,15.6,0.5766,Bundaran Hi
,2023-03-23,29.5,24.8,76.8,0.011,18.4,0.996,Bundaran Hi
,2023-03-24,29.2,24.8,78.3,0.044,17.0,1.0382,Bundaran Hi
,2023-03-25,27.9,24.9,84.6,44.699,18.0,0.96419996,Bundaran Hi
,2023-03-26,27.5,24.4,84.1,3.01,24.1,1.0519999,Bundaran Hi
,2023-03-27,27.5,24.4,84.0,5.025,19.7,0.8024,Bundaran Hi
,2023-03-28,27.3,24.9,87.1,0.011,12.7,,Bundaran Hi
,2023-03-29,26.8,24.0,85.9,8.475,22.1,0.0098,Bundaran Hi
,2023-03-30,26.8,24.7,89.0,3.891,17.1,,Bundaran Hi
,2023-03-31,28.4,23.6,77.0,0.26,16.3,0.6354,Bundaran Hi
,2023-04-01,27.3,23.5,80.3,1.014,27.0,,Bundaran Hi
,2023-04-02,28.0,24.2,81.1,0.0,25.1,,Bundaran Hi
,2023-04-03,28.0,23.3,76.9,17.57,28.8,0.1498,Bundaran Hi
,2023-04-04,28.5,23.2,74.1,0.0,13.8,0.6976,Bundaran Hi
,2023-04-05,28.7,22.7,71.7,0.0,25.9,0.39339998,Bundaran Hi
,2023-04-06,29.3,21.1,63.5,0.0,20.5,0.2512,Bundaran Hi
,2023-04-07,29.1,22.0,67.3,0.0,16.3,0.3958,Bundaran Hi
,2023-04-08,28.7,23.5,74.8,0.0,19.7,0.4874,Bundaran Hi
,2023-04-09,28.9,23.9,75.3,0.005,16.6,0.0286,Bundaran Hi
51.2,2023-04-10,28.1,24.0,79.2,3.001,21.9,,Bundaran Hi
46.46666666666667,2023-04-11,28.4,24.0,78.1,0.033,26.1,0.0016,Bundaran Hi
52.3,2023-04-12,29.0,23.4,73.3,0.104,40.3,0.22839999,Bundaran Hi
48.0,2023-04-13,28.8,23.5,74.1,0.019,20.5,0.6556,Bundaran Hi
62.9,2023-04-14,28.2,24.3,80.9,65.015,26.9,0.9658,Bundaran Hi
85.83333333333333,2023-04-15,28.6,24.4,79.6,1.942,22.3,0.4254,Bundaran Hi
65.16666666666667,2023-04-16,28.7,24.2,77.8,12.011,18.4,0.524,Bundaran Hi
58.41666666666666,2023-04-17,29.4,24.5,76.2,0.0,16.6,0.2972,Bundaran Hi
72.77777777777777,2023-04-18,29.3,25.1,78.8,12.978,20.1,0.322,Bundaran Hi
71.0,2023-04-19,29.0,25.0,80.5,29.659,17.9,0.5912,Bundaran Hi
64.58333333333333,2023-04-20,28.8,25.4,83.2,3.887,16.6,0.815,Bundaran Hi
69.46153846153847,2023-04-21,29.0,24.8,79.4,2.249,20.5,0.4288,Bundaran Hi
,2023-04-22,29.7,25.1,77.1,0.044,23.1,0.56299996,Bundaran Hi
,2023-04-23,29.3,25.2,79.4,3.962,25.9,0.2636,Bundaran Hi
,2023-04-24,29.2,25.0,79.2,10.0,22.3,0.4946,Bundaran Hi
,2023-04-25,28.6,24.5,79.2,0.007,26.5,1.0512,Bundaran Hi
,2023-04-26,28.3,24.9,82.7,0.988,24.8,0.657,Bundaran Hi
,2023-04-27,29.4,24.9,78.0,0.002,22.4,0.64959997,Bundaran Hi
,2023-04-28,29.2,25.2,79.5,0.381,20.6,1.0648,Bundaran Hi
,2023-04-29,29.0,24.5,78.0,0.0,14.5,0.9614,Bundaran Hi
,2023-04-30,29.5,25.1,78.1,0.0,16.2,0.5058,Bundaran Hi
,2023-05-01,28.3,25.4,85.0,0.1,13.4,,Bundaran Hi
,2023-05-02,28.9,25.3,82.0,0.486,13.9,1.3886,Bundaran Hi
,2023-05-03,29.5,25.7,80.9,0.011,21.0,,Bundaran Hi
,2023-05-04,28.6,25.5,84.0,3.386,17.1,0.14999999,Bundaran Hi
,2023-05-05,28.8,25.5,83.4,19.077,18.0,0.2828,Bundaran Hi
,2023-05-06,28.8,25.3,82.3,0.768,20.6,0.4596,Bundaran Hi
,2023-05-07,28.4,25.2,83.9,44.68,21.0,0.8052,Bundaran Hi
,2023-05-08,28.1,24.6,82.4,0.0,20.1,1.1386,Bundaran Hi
,2023-05-09,29.6,25.2,78.4,0.001,19.7,1.0802,Bundaran Hi
,2023-05-10,30.3,25.6,77.6,0.0,25.5,0.3762,Bundaran Hi
,2023-05-11,29.2,25.4,80.0,0.0,29.0,,Bundaran Hi
,2023-05-12,30.4,24.8,72.8,0.001,35.3,0.108799994,Bundaran Hi
,2023-05-13,29.0,25.8,84.2,19.558,18.0,0.42299998,Bundaran Hi
,2023-05-14,29.4,22.9,71.1,0.05,19.6,0.44099998,Bundaran Hi
,2023-05-15,29.1,23.0,70.7,0.0,15.6,0.2732,Bundaran Hi
,2023-05-16,29.7,23.7,71.5,0.0,17.0,0.22839999,Bundaran Hi
,2023-05-17,29.5,23.5,71.7,0.0,21.9,0.58419997,Bundaran Hi
,2023-05-18,29.2,23.7,72.9,0.0,13.4,,Bundaran Hi
90.33333333333331,2023-05-19,28.9,24.5,78.4,0.002,29.6,,Bundaran Hi
95.8181818181818,2023-05-20,29.3,24.5,76.6,0.0,18.2,2.055,Bundaran Hi
98.45454545454544,2023-05-21,29.1,25.0,79.8,2.029,18.4,0.546,Bundaran Hi
86.46153846153847,2023-05-22,28.9,24.4,78.3,0.098,16.6,0.4156,Bundaran Hi
56.285714285714285,2023-05-23,29.1,24.2,76.8,0.008,15.6,0.94299996,Bundaran Hi
101.33333333333331,2023-05-24,29.0,24.5,78.1,0.0,15.2,0.37359998,Bundaran Hi
95.72727272727272,2023-05-25,29.2,24.2,75.5,0.0,18.8,0.652,Bundaran Hi
98.25,2023-05-26,29.7,24.0,73.1,0.0,20.5,0.66999996,Bundaran Hi
97.54545454545456,2023-05-27,28.8,24.6,79.6,17.493,16.2,0.6418,Bundaran Hi
88.07692307692308,2023-05-28,28.8,24.4,78.3,0.312,14.8,,Bundaran Hi
96.71428571428572,2023-05-29,29.4,24.6,76.8,0.025,18.4,1.9332,Bundaran Hi
94.3846153846154,2023-05-30,29.1,24.9,78.8,0.015,23.4,0.73939997,Bundaran Hi
89.66666666666667,2023-05-31,29.1,23.9,74.8,0.0,13.9,0.25939998,Bundaran Hi
87.625,2023-06-01,29.0,23.7,73.9,0.0,25.2,0.1222,Bundaran Hi
89.0,2023-06-02,29.7,24.1,73.4,0.0,23.1,0.3482,Bundaran Hi
90.33333333333331,2023-06-03,29.7,24.4,74.4,0.0,18.8,0.47939998,Bundaran Hi
,2023-06-04,29.5,24.6,75.7,0.0,22.8,1.0582,Bundaran Hi
,2023-06-05,29.2,24.5,76.9,0.388,18.0,0.714,Bundaran Hi
,2023-06-06,27.5,24.4,83.4,2.095,18.0,,Bundaran Hi
,2023-06-07,28.9,23.8,75.5,0.036,24.5,0.43539998,Bundaran Hi
,2023-06-08,29.3,24.3,76.4,0.1,28.1,,Bundaran Hi
75.0,2023-06-09,29.3,24.2,75.8,0.0,27.3,,Bundaran Hi
,2023-06-10,29.4,24.3,75.3,0.0,14.8,0.7802,Bundaran Hi
,2023-06-11,29.4,23.2,71.5,0.0,15.2,0.3096,Bundaran Hi
90.5,2023-06-12,29.5,24.0,73.6,0.022,23.5,0.47039998,Bundaran Hi
81.8,2023-06-13,29.8,24.8,76.1,0.182,22.1,1.2121999,Bundaran Hi
81.19047619047619,2023-06-14,29.0,24.7,78.6,0.004,22.3,0.42159998,Bundaran Hi
88.125,2023-06-15,29.1,24.1,75.8,0.019,24.5,0.21319999,Bundaran Hi
79.4,2023-06-16,25.9,24.5,91.9,40.441,13.0,,Bundaran Hi
80.81818181818181,2023-06-17,27.3,24.2,84.1,0.0,14.5,,Bundaran Hi
88.28571428571429,2023-06-18,28.0,24.8,83.8,0.011,14.8,0.904,Bundaran Hi
67.57894736842105,2023-06-19,27.0,24.7,87.6,26.636,11.9,,Bundaran Hi
74.52380952380952,2023-06-20,28.7,24.0,77.6,0.0,19.3,0.0134,Bundaran Hi
86.07142857142857,2023-06-21,29.2,25.1,79.4,0.011,18.0,0.3304,Bundaran Hi
97.05882352941175,2023-06-22,29.1,24.5,77.8,2.935,22.7,0.1006,Bundaran Hi
81.0,2023-06-23,29.3,24.6,77.4,0.971,14.8,0.56119996,Bundaran Hi
74.5,2023-06-24,29.0,24.9,79.6,0.078,13.0,0.59,Bundaran Hi
,2023-06-25,27.9,24.5,82.6,34.268,20.2,0.942,Bundaran Hi
78.07142857142857,2023-06-26,28.0,24.1,80.1,0.0,17.5,0.6972,Bundaran Hi
92.1904761904762,2023-06-27,28.2,23.8,78.6,0.322,17.8,0.5424,Bundaran Hi
71.0,2023-06-28,28.9,23.2,72.8,0.032,20.2,0.4362,Bundaran Hi
57.4375,2023-06-29,28.7,24.2,78.0,30.83,17.7,0.41079998,Bundaran Hi
62.588235294117645,2023-06-30,29.0,24.1,75.5,0.0,20.0,0.52279997,Bundaran Hi
81.85714285714286,2023-07-01,28.3,24.4,80.3,0.003,13.8,1.009,Bundaran Hi
83.3,2023-07-02,28.8,24.4,78.1,0.0,21.4,0.8548,Bundaran Hi
79.15,2023-07-03,28.8,24.0,76.3,0.0,16.2,0.5778,Bundaran Hi
77.7,2023-07-04,28.4,23.8,77.1,0.0,15.6,0.6268,Bundaran Hi
92.21052631578948,2023-07-05,28.5,24.0,77.8,0.028,22.0,0.5682,Bundaran Hi
102.76190476190476,2023-07-06,27.5,24.6,84.7,4.958,11.2,,Bundaran Hi
93.77777777777776,2023-07-07,26.6,24.2,87.2,1.401,18.0,0.4414,Bundaran Hi
71.42857142857143,2023-07-08,27.6,23.8,81.3,0.281,23.7,0.75799996,Bundaran Hi
67.05,2023-07-09,28.4,23.6,76.9,0.0,27.3,1.2572,Bundaran Hi
63.9,2023-07-10,29.2,23.8,73.5,0.047,26.9,0.529,Bundaran Hi
71.25,2023-07-11,29.0,23.5,73.6,0.0,19.8,0.608,Bundaran Hi
85.85,2023-07-12,29.0,23.8,74.8,0.054,15.2,0.62979996,Bundaran Hi
93.77777777777776,2023-07-13,28.8,23.3,73.9,0.002,17.5,0.6886,Bundaran Hi
91.8095238095238,2023-07-14,28.7,23.2,73.3,0.003,16.3,0.4066,Bundaran Hi
82.21052631578948,2023-07-15,29.1,23.3,71.8,0.0,18.1,0.77599996,Bundaran Hi
80.95,2023-07-16,29.0,23.6,73.6,0.0,13.0,0.56,Bundaran Hi
76.0,2023-07-17,29.1,22.4,68.4,0.0,23.3,0.63879997,Bundaran Hi
86.57142857142857,2023-07-18,28.6,21.8,68.2,0.0,27.7,0.2832,Bundaran Hi
84.85,2023-07-19,28.7,20.6,63.8,0.0,27.3,0.22639999,Bundaran Hi
80.2,2023-07-20,28.2,19.5,61.2,0.0,18.4,0.20799999,Bundaran Hi
93.8,2023-07-21,28.6,21.9,69.0,0.0,21.0,0.1414,Bundaran Hi
108.38095238095238,2023-07-22,28.8,22.6,70.3,0.0,22.3,0.86679995,Bundaran Hi
86.8,2023-07-23,28.9,22.8,71.2,0.0,19.3,0.6038,Bundaran Hi
79.6842105263158,2023-07-24,27.7,24.3,82.6,0.134,16.4,1.148,Bundaran Hi
97.6,2023-07-25,27.9,23.9,80.1,0.0,11.2,,Bundaran Hi
95.72727272727272,2023-07-26,27.9,23.2,76.2,0.015,12.7,,Bundaran Hi
101.95,2023-07-27,28.5,23.1,73.8,0.0,14.4,,Bundaran Hi
97.55,2023-07-28,28.8,21.8,67.3,0.0,23.1,0.7258,Bundaran Hi
39.85714285714285,2023-07-29,28.2,21.9,69.9,0.0,27.3,0.66459996,Bundaran Hi
44.16666666666666,2023-07-30,28.4,21.9,69.8,0.0,26.3,0.634,Bundaran Hi
67.95,2023-07-31,28.1,20.8,66.0,0.0,28.1,0.3516,Bundaran Hi
80.45,2023-08-01,28.8,22.3,69.6,0.0,42.6,0.114599995,Bundaran Hi
74.10526315789474,2023-08-02,29.0,23.9,74.9,0.2,13.0,,Bundaran Hi
82.42857142857143,2023-08-03,29.5,24.1,74.2,0.018,21.0,0.5498,Bundaran Hi
89.77777777777777,2023-08-04,29.2,23.8,74.3,0.0,27.3,0.4258,Bundaran Hi
89.72222222222223,2023-08-05,29.1,22.6,69.3,0.0,23.1,0.3518,Bundaran Hi
96.14285714285714,2023-08-06,28.8,23.1,72.9,0.0,21.8,0.61759996,Bundaran Hi
110.76470588235294,2023-08-07,28.6,23.3,74.8,0.2,16.6,0.81299996,Bundaran Hi
95.55,2023-08-08,29.1,23.8,75.0,0.0,25.4,0.4894,Bundaran Hi
79.2,2023-08-09,28.9,23.5,74.0,0.0,23.7,0.2898,Bundaran Hi
85.55555555555556,2023-08-10,28.8,23.0,72.5,0.0,26.1,0.6756,Bundaran Hi
97.3529411764706,2023-08-11,28.6,23.4,75.2,0.0,20.0,1.0892,Bundaran Hi
95.95238095238096,2023-08-12,28.5,21.5,68.7,0.0,19.7,0.5356,Bundaran Hi
88.0,2023-08-13,27.9,22.2,72.9,0.0,22.4,0.54499996,Bundaran Hi
82.7,2023-08-14,28.4,22.1,70.6,0.0,21.4,0.373,Bundaran Hi
88.76470588235294,2023-08-15,28.5,22.4,71.6,0.0,17.5,0.56979996,Bundaran Hi
92.5,2023-08-16,28.8,22.2,69.2,0.0,21.4,0.7944,Bundaran Hi
89.10526315789474,2023-08-17,28.5,21.5,67.2,0.0,25.4,0.6328,Bundaran Hi
70.05555555555556,2023-08-18,28.5,21.9,68.6,0.0,16.5,0.24579999,Bundaran Hi
80.57142857142857,2023-08-19,28.8,22.8,72.1,0.0,21.9,0.2694,Bundaran Hi
86.0,2023-08-20,29.5,22.9,69.3,0.0,19.7,0.4152,Bundaran Hi
83.28571428571429,2023-08-21,29.0,22.4,69.3,0.0,24.5,0.3866,Bundaran Hi
86.0,2023-08-22,28.6,22.1,69.9,0.0,23.7,0.5074,Bundaran Hi
96.52380952380952,2023-08-23,28.9,22.3,69.0,0.0,27.3,0.5118,Bundaran Hi
91.35,2023-08-24,29.2,22.8,70.7,0.0,30.4,0.4068,Bundaran Hi
87.8,2023-08-25,29.0,23.3,72.5,0.0,22.3,0.7172,Bundaran Hi
84.57894736842105,2023-08-26,29.3,23.9,73.6,0.0,16.3,1.1254,Bundaran Hi
90.15,2023-08-27,28.4,23.8,77.6,2.274,22.3,1.2365999,Bundaran Hi
88.63157894736842,2023-08-28,28.1,22.4,72.8,0.013,20.5,1.1376,Bundaran Hi
90.36842105263158,2023-08-29,28.6,22.4,70.7,0.0,26.5,0.6152,Bundaran Hi
89.5,2023-08-30,28.5,22.4,71.8,0.0,27.7,0.5484,Bundaran Hi
101.0909090909091,2023-08-31,28.4,22.5,72.7,0.0,18.0,0.7096,Bundaran Hi
105.5625,2023-09-01,28.2,22.4,72.0,0.0,22.4,0.9806,Bundaran Hi
107.6086956521739,2023-09-02,28.5,22.4,71.1,0.0,14.7,1.0668,Bundaran Hi
94.75,2023-09-03,28.6,21.2,65.8,0.0,22.3,0.7326,Bundaran Hi
63.92857142857143,2023-09-04,28.2,19.2,59.8,0.0,23.1,0.363,Bundaran Hi
97.34782608695652,2023-09-05,28.3,19.6,61.4,0.0,26.9,0.30699998,Bundaran Hi
92.52631578947368,2023-09-06,28.9,20.6,62.4,0.0,22.7,0.5566,Bundaran Hi
95.71428571428572,2023-09-07,28.9,22.2,68.0,0.0,18.1,0.5636,Bundaran Hi
100.28571428571428,2023-09-08,29.3,23.0,70.2,0.0,25.9,0.3762,Bundaran Hi
88.28571428571429,2023-09-09,29.1,22.9,70.5,0.0,22.3,0.45819998,Bundaran Hi
