datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
1/31/2024,54.06 ,25.17 ,23.24 ,89.10 ,55.24 ,1.42 ,0.13,DKI3 Jagakarsa
2/1/2024,68.12 ,25.54 ,23.41 ,88.00 ,7.15 ,1.31 ,0.08,DKI3 Jagakarsa
2/2/2024,54.47 ,26.48 ,23.47 ,83.60 ,24.64 ,1.25 ,0.56,DKI3 Jagakarsa
2/3/2024,45.15 ,25.35 ,23.36 ,88.80 ,2.80 ,1.57 ,0.42,DKI3 Jagakarsa
2/4/2024,50.00 ,25.44 ,23.17 ,87.30 ,9.89 ,1.68 ,0.38,DKI3 Jagakarsa
2/5/2024,71.81 ,25.56 ,23.33 ,87.50 ,5.68 ,1.37 ,0.77,DKI3 Jagakarsa
2/6/2024,74.53 ,24.49 ,22.47 ,88.50 ,9.24 ,1.87 ,0.41,DKI3 Jagakarsa
2/7/2024,52.47 ,25.68 ,22.51 ,82.70 ,0.00 ,1.40 ,0.37,DKI3 Jagakarsa
2/8/2024,75.30 ,26.70 ,22.77 ,79.10 ,0.00 ,1.16 ,0.39,DKI3 Jagakarsa
2/9/2024,64.94 ,26.81 ,23.88 ,84.10 ,4.59 ,1.17 ,0.4,DKI3 Jagakarsa
2/10/2024,63.42 ,25.92 ,23.08 ,84.40 ,14.20 ,1.20 ,0.41,DKI3 Jagakarsa
2/11/2024,68.25 ,25.96 ,23.10 ,84.30 ,0.04 ,1.53 ,0.42,DKI3 Jagakarsa
2/12/2024,66.06 ,26.43 ,23.46 ,83.80 ,4.60 ,1.60 ,0.54,DKI3 Jagakarsa
2/13/2024,71.40 ,26.85 ,23.72 ,83.00 ,11.98 ,1.42 ,0.36,DKI3 Jagakarsa
2/14/2024,55.61 ,26.22 ,23.66 ,85.80 ,110.39 ,1.16 ,0.34,DKI3 Jagakarsa
2/15/2024,62.38 ,25.92 ,24.05 ,89.40 ,3.97 ,0.98 ,0.33,DKI3 Jagakarsa
2/16/2024,86.10 ,25.83 ,24.06 ,90.00 ,6.41 ,1.15 ,0.31,DKI3 Jagakarsa
2/17/2024,71.82 ,25.77 ,23.78 ,88.80 ,16.41 ,1.13 ,0.29,DKI3 Jagakarsa
2/18/2024,62.21 ,25.92 ,23.38 ,85.90 ,3.39 ,1.07 ,0.13,DKI3 Jagakarsa
2/19/2024,68.50 ,26.32 ,23.70 ,85.50 ,6.05 ,1.18 ,0.21,DKI3 Jagakarsa
2/20/2024,67.72 ,27.04 ,23.95 ,83.20 ,3.27 ,1.05 ,0.29,DKI3 Jagakarsa
2/21/2024,66.94 ,26.53 ,23.91 ,85.50 ,1.48 ,1.17 ,0.37,DKI3 Jagakarsa
2/22/2024,66.16 ,27.96 ,23.80 ,78.10 ,1.43 ,1.56 ,0.45,DKI3 Jagakarsa
2/23/2024,65.38 ,28.04 ,23.30 ,75.50 ,0.00 ,1.36 ,0.53,DKI3 Jagakarsa
2/24/2024,64.60 ,26.45 ,23.81 ,85.50 ,0.21 ,1.40 ,0.37,DKI3 Jagakarsa
2/25/2024,63.81 ,25.79 ,23.65 ,88.00 ,10.29 ,1.30 ,0.45,DKI3 Jagakarsa
2/26/2024,63.03 ,26.64 ,23.72 ,84.00 ,11.08 ,1.13 ,0.46,DKI3 Jagakarsa
2/27/2024,62.25 ,26.57 ,23.66 ,84.10 ,4.06 ,1.02 ,0.48,DKI3 Jagakarsa
2/28/2024,61.47 ,25.51 ,23.72 ,89.90 ,40.49 ,1.04 ,0.49,DKI3 Jagakarsa
2/29/2024,60.69 ,25.11 ,23.45 ,90.50 ,57.03 ,1.16 ,0.5,DKI3 Jagakarsa
3/1/2024,59.91 ,25.14 ,23.47 ,90.41 ,4.55 ,1.16 ,0.52,DKI3 Jagakarsa
3/2/2024,59.13 ,25.18 ,23.49 ,90.32 ,10.20 ,1.16 ,0.53,DKI3 Jagakarsa
3/3/2024,58.35 ,25.21 ,23.50 ,90.23 ,3.16 ,1.16 ,0.55,DKI3 Jagakarsa
3/4/2024,57.57 ,25.25 ,23.52 ,90.14 ,0.58 ,1.16 ,0.56,DKI3 Jagakarsa
3/5/2024,56.79 ,25.28 ,23.54 ,90.05 ,0.35 ,1.16 ,0.58,DKI3 Jagakarsa
3/6/2024,60.64 ,25.32 ,23.55 ,89.96 ,1.90 ,1.15 ,0.59,DKI3 Jagakarsa
3/7/2024,52.36 ,25.35 ,23.57 ,89.87 ,1.32 ,1.15 ,0.59,DKI3 Jagakarsa
3/8/2024,29.00 ,25.39 ,23.59 ,89.78 ,4.24 ,1.15 ,0.57,DKI3 Jagakarsa
3/9/2024,28.00 ,25.42 ,23.60 ,89.69 ,35.23 ,1.15 ,0.54,DKI3 Jagakarsa
3/10/2024,68.38 ,25.46 ,23.62 ,89.60 ,1.18 ,1.15 ,0.52,DKI3 Jagakarsa
3/11/2024,64.62 ,25.49 ,23.64 ,89.51 ,15.65 ,1.15 ,0.5,DKI3 Jagakarsa
3/12/2024,55.48 ,25.53 ,23.65 ,89.42 ,0.98 ,1.15 ,0.48,DKI3 Jagakarsa
3/13/2024,66.81 ,25.56 ,23.67 ,89.33 ,19.80 ,1.15 ,0.46,DKI3 Jagakarsa
3/14/2024,64.06 ,25.60 ,23.69 ,89.24 ,14.73 ,1.15 ,0.45,DKI3 Jagakarsa
3/15/2024,43.90 ,25.63 ,23.71 ,89.15 ,25.85 ,1.15 ,0.43,DKI3 Jagakarsa
3/16/2024,22.85 ,25.67 ,23.72 ,89.05 ,28.19 ,1.15 ,0.42,DKI3 Jagakarsa
3/17/2024,22.65 ,25.70 ,23.74 ,88.96 ,21.01 ,1.15 ,0.4,DKI3 Jagakarsa
3/18/2024,36.26 ,25.74 ,23.76 ,88.87 ,0.58 ,1.14 ,0.39,DKI3 Jagakarsa
3/19/2024,62.06 ,25.77 ,23.77 ,88.78 ,0.00 ,1.14 ,0.37,DKI3 Jagakarsa
3/20/2024,62.10 ,25.81 ,23.79 ,88.69 ,0.00 ,1.14 ,0.36,DKI3 Jagakarsa
3/21/2024,65.81 ,25.84 ,23.81 ,88.60 ,0.02 ,1.14 ,0.34,DKI3 Jagakarsa
3/22/2024,57.21 ,25.88 ,23.82 ,88.51 ,65.82 ,1.14 ,0.33,DKI3 Jagakarsa
3/23/2024,73.50 ,25.91 ,23.84 ,88.42 ,0.00 ,1.14 ,0.31,DKI3 Jagakarsa
3/24/2024,71.90 ,25.94 ,23.86 ,88.33 ,0.69 ,1.14 ,0.3,DKI3 Jagakarsa
3/25/2024,63.55 ,25.98 ,23.87 ,88.24 ,1.19 ,1.14 ,0.28,DKI3 Jagakarsa
3/26/2024,69.21 ,26.01 ,23.89 ,88.15 ,1.01 ,1.14 ,0.27,DKI3 Jagakarsa
3/27/2024,82.00 ,26.05 ,23.91 ,88.06 ,0.95 ,1.14 ,0.25,DKI3 Jagakarsa
3/28/2024,90.85 ,26.08 ,23.92 ,87.97 ,2.10 ,1.14 ,0.24,DKI3 Jagakarsa
3/29/2024,78.25 ,26.12 ,23.94 ,87.88 ,2.10 ,1.14 ,0.22,DKI3 Jagakarsa
3/30/2024,69.24 ,26.15 ,23.96 ,87.79 ,8.50 ,1.13 ,0.2,DKI3 Jagakarsa
3/31/2024,69.05 ,26.19 ,23.97 ,87.70 ,6.70 ,1.13 ,0.19,DKI3 Jagakarsa
4/1/2024,56.16 ,26.22 ,23.99 ,87.61 ,4.50 ,1.13 ,0.22,DKI3 Jagakarsa
4/2/2024,80.30 ,26.26 ,24.01 ,87.52 ,2.60 ,1.13 ,0.29,DKI3 Jagakarsa
4/3/2024,79.95 ,26.29 ,24.03 ,87.43 ,11.28 ,1.13 ,0.35,DKI3 Jagakarsa
4/4/2024,60.00 ,26.33 ,24.04 ,87.34 ,6.58 ,1.13 ,0.36,DKI3 Jagakarsa
4/5/2024,93.00 ,26.36 ,24.06 ,87.25 ,7.59 ,1.13 ,0.3,DKI3 Jagakarsa
4/6/2024,90.28 ,26.40 ,24.08 ,87.16 ,2.63 ,1.13 ,0.51,DKI3 Jagakarsa
4/7/2024,73.11 ,26.43 ,24.09 ,87.07 ,0.00 ,1.13 ,0.6,DKI3 Jagakarsa
4/8/2024,67.73 ,26.47 ,24.11 ,86.98 ,0.00 ,1.13 ,0.65,DKI3 Jagakarsa
4/9/2024,62.36 ,26.50 ,24.13 ,86.89 ,2.10 ,1.13 ,0.57,DKI3 Jagakarsa
4/10/2024,56.98 ,26.54 ,24.14 ,86.80 ,0.84 ,1.13 ,0.61,DKI3 Jagakarsa
4/11/2024,51.60 ,26.57 ,24.16 ,86.71 ,1.24 ,1.13 ,0.57,DKI3 Jagakarsa
4/12/2024,54.62 ,26.61 ,24.18 ,86.62 ,38.24 ,1.12 ,0.42,DKI3 Jagakarsa
4/13/2024,57.33 ,26.64 ,24.19 ,86.53 ,0.97 ,1.12 ,0.49,DKI3 Jagakarsa
4/14/2024,55.18 ,26.68 ,24.21 ,86.44 ,10.79 ,1.12 ,0.68,DKI3 Jagakarsa
4/15/2024,52.81 ,26.71 ,24.23 ,86.35 ,0.67 ,1.12 ,0.7,DKI3 Jagakarsa
4/16/2024,55.95 ,26.75 ,24.24 ,86.25 ,0.61 ,1.12 ,0.54,DKI3 Jagakarsa
4/17/2024,59.09 ,26.78 ,24.26 ,86.16 ,21.86 ,1.12 ,0.51,DKI3 Jagakarsa
4/18/2024,62.22 ,26.82 ,24.28 ,86.07 ,12.40 ,1.12 ,0.47,DKI3 Jagakarsa
4/19/2024,65.36 ,26.85 ,24.29 ,85.98 ,2.03 ,1.12 ,0.43,DKI3 Jagakarsa
4/20/2024,68.50 ,26.89 ,24.31 ,85.89 ,2.90 ,1.12 ,0.51,DKI3 Jagakarsa
4/21/2024,71.63 ,26.92 ,24.33 ,85.80 ,11.25 ,1.12 ,0.45,DKI3 Jagakarsa
4/22/2024,74.77 ,26.95 ,24.35 ,85.71 ,1.61 ,1.12 ,0.28,DKI3 Jagakarsa
4/23/2024,77.53 ,26.99 ,24.36 ,85.62 ,2.97 ,1.12 ,0.31,DKI3 Jagakarsa
4/24/2024,64.85 ,27.02 ,24.38 ,85.53 ,15.80 ,1.11 ,0.39,DKI3 Jagakarsa
4/25/2024,61.05 ,27.06 ,24.40 ,85.44 ,16.79 ,1.11 ,0.43,DKI3 Jagakarsa
4/26/2024,57.25 ,27.09 ,24.41 ,85.35 ,21.03 ,1.11 ,0.35,DKI3 Jagakarsa
4/27/2024,62.61 ,27.13 ,24.43 ,85.26 ,15.62 ,1.11 ,0.27,DKI3 Jagakarsa
4/28/2024,67.94 ,27.16 ,24.45 ,85.17 ,3.56 ,1.11 ,0.14,DKI3 Jagakarsa
4/29/2024,72.45 ,27.20 ,24.46 ,85.08 ,0.00 ,1.11 ,0.56,DKI3 Jagakarsa
4/30/2024,73.68 ,27.23 ,24.48 ,84.99 ,1.96 ,1.11 ,0.53,DKI3 Jagakarsa
5/1/2024,65.37 ,27.27 ,24.50 ,84.90 ,1.80 ,1.11 ,0.52,DKI3 Jagakarsa
5/2/2024,67.70 ,27.62 ,24.46 ,82.90 ,3.41 ,1.35 ,0.5,DKI3 Jagakarsa
5/3/2024,74.35 ,27.34 ,24.13 ,82.70 ,0.41 ,0.98 ,0.25,DKI3 Jagakarsa
5/4/2024,73.52 ,26.63 ,23.18 ,81.40 ,2.86 ,1.01 ,0.4,DKI3 Jagakarsa
5/5/2024,72.69 ,27.52 ,23.91 ,80.70 ,0.03 ,0.99 ,0.29,DKI3 Jagakarsa
5/6/2024,71.86 ,27.03 ,22.86 ,78.00 ,1.21 ,0.93 ,0.44,DKI3 Jagakarsa
5/7/2024,82.63 ,27.50 ,23.04 ,76.70 ,0.09 ,1.08 ,0.28,DKI3 Jagakarsa
5/8/2024,91.05 ,27.03 ,22.98 ,78.60 ,0.01 ,1.11 ,0.3,DKI3 Jagakarsa
5/9/2024,89.86 ,27.27 ,23.43 ,79.60 ,0.00 ,1.38 ,0.33,DKI3 Jagakarsa
5/10/2024,80.30 ,27.88 ,23.77 ,78.30 ,0.18 ,1.60 ,0.36,DKI3 Jagakarsa
5/11/2024,77.35 ,27.27 ,23.86 ,81.70 ,3.35 ,1.14 ,0.33,DKI3 Jagakarsa
5/12/2024,75.94 ,27.97 ,23.47 ,76.60 ,0.00 ,1.41 ,0.3,DKI3 Jagakarsa
5/13/2024,67.05 ,27.14 ,23.92 ,82.60 ,4.05 ,0.93 ,0.27,DKI3 Jagakarsa
5/14/2024,72.00 ,26.23 ,23.62 ,85.60 ,10.32 ,0.98 ,0.24,DKI3 Jagakarsa
5/15/2024,74.88 ,27.59 ,23.32 ,77.60 ,0.81 ,1.46 ,0.21,DKI3 Jagakarsa
5/16/2024,82.35 ,27.33 ,23.84 ,81.30 ,0.37 ,0.82 ,0.18,DKI3 Jagakarsa
5/17/2024,73.00 ,26.84 ,23.18 ,80.40 ,4.67 ,1.11 ,0.15,DKI3 Jagakarsa
5/18/2024,72.19 ,27.02 ,23.61 ,81.60 ,0.00 ,1.19 ,0.12,DKI3 Jagakarsa
5/19/2024,72.32 ,27.41 ,23.64 ,79.90 ,0.41 ,0.89 ,0.09,DKI3 Jagakarsa
5/20/2024,83.52 ,27.31 ,23.33 ,79.00 ,0.05 ,1.08 ,0.06,DKI3 Jagakarsa
5/21/2024,80.00 ,27.36 ,23.70 ,80.50 ,0.00 ,0.76 ,0.08,DKI3 Jagakarsa
5/22/2024,80.76 ,27.14 ,24.03 ,83.20 ,0.04 ,0.89 ,0.1,DKI3 Jagakarsa
5/23/2024,72.65 ,26.17 ,23.90 ,87.40 ,0.26 ,1.23 ,0.13,DKI3 Jagakarsa
5/24/2024,69.90 ,26.47 ,24.15 ,87.10 ,10.44 ,1.24 ,0.15,DKI3 Jagakarsa
5/25/2024,42.78 ,24.94 ,23.37 ,91.00 ,13.35 ,1.05 ,0.17,DKI3 Jagakarsa
5/26/2024,66.44 ,26.93 ,23.61 ,82.10 ,0.80 ,1.35 ,0.2,DKI3 Jagakarsa
5/27/2024,73.00 ,27.79 ,23.80 ,78.90 ,0.00 ,1.09 ,0.22,DKI3 Jagakarsa
5/28/2024,79.69 ,27.63 ,23.76 ,79.50 ,0.54 ,1.21 ,0.25,DKI3 Jagakarsa
5/29/2024,65.75 ,27.62 ,23.57 ,78.60 ,0.00 ,1.22 ,0.27,DKI3 Jagakarsa
5/30/2024,63.87 ,27.52 ,23.70 ,79.70 ,0.00 ,0.99 ,0.29,DKI3 Jagakarsa
5/31/2024,61.98 ,27.37 ,23.85 ,81.10 ,0.00 ,1.02 ,0.32,DKI3 Jagakarsa
6/1/2024,60.10 ,26.58 ,23.71 ,84.30 ,0.13 ,0.93 ,0.34,DKI3 Jagakarsa
6/2/2024,58.22 ,26.98 ,24.15 ,84.50 ,0.55 ,0.92 ,0.37,DKI3 Jagakarsa
6/3/2024,56.33 ,25.82 ,23.96 ,89.50 ,10.70 ,0.93 ,0.39,DKI3 Jagakarsa
6/4/2024,64.05 ,26.54 ,23.33 ,82.60 ,11.60 ,1.19 ,0.41,DKI3 Jagakarsa
6/5/2024,76.71 ,27.11 ,22.77 ,77.20 ,0.00 ,0.72 ,0.44,DKI3 Jagakarsa
6/6/2024,59.00 ,27.14 ,22.74 ,76.90 ,0.00 ,1.37 ,0.46,DKI3 Jagakarsa
6/7/2024,72.50 ,26.43 ,22.76 ,80.30 ,3.00 ,1.13 ,0.49,DKI3 Jagakarsa
6/8/2024,79.11 ,27.04 ,23.11 ,79.10 ,0.00 ,1.20 ,0.51,DKI3 Jagakarsa
6/9/2024,75.94 ,26.20 ,23.04 ,82.80 ,3.85 ,0.97 ,0.54,DKI3 Jagakarsa
6/10/2024,70.06 ,27.35 ,23.80 ,81.00 ,1.19 ,1.06 ,0.43,DKI3 Jagakarsa
6/11/2024,59.69 ,25.85 ,23.65 ,87.70 ,10.99 ,1.16 ,0.22,DKI3 Jagakarsa
6/12/2024,56.89 ,25.86 ,23.22 ,85.40 ,0.20 ,1.19 ,0.24,DKI3 Jagakarsa
6/13/2024,72.89 ,25.92 ,23.23 ,85.10 ,0.00 ,1.29 ,0.26,DKI3 Jagakarsa
6/14/2024,79.22 ,26.72 ,23.41 ,82.10 ,1.39 ,0.87 ,0.29,DKI3 Jagakarsa
6/15/2024,71.58 ,26.30 ,23.42 ,84.20 ,0.00 ,0.88 ,0.08,DKI3 Jagakarsa
6/16/2024,54.84 ,26.21 ,23.62 ,85.70 ,56.99 ,0.93 ,0.21,DKI3 Jagakarsa
6/17/2024,52.55 ,26.94 ,22.94 ,78.80 ,0.41 ,1.25 ,0.31,DKI3 Jagakarsa
6/18/2024,137.17 ,26.02 ,23.03 ,83.60 ,3.64 ,1.08 ,0.41,DKI3 Jagakarsa
6/19/2024,108.00 ,26.47 ,22.69 ,79.80 ,0.00 ,1.66 ,0.28,DKI3 Jagakarsa
6/20/2024,87.33 ,26.39 ,21.46 ,74.30 ,0.00 ,1.33 ,0.18,DKI3 Jagakarsa
6/21/2024,102.83 ,26.75 ,22.23 ,76.30 ,0.00 ,1.09 ,0.09,DKI3 Jagakarsa
6/22/2024,102.05 ,26.12 ,21.57 ,76.00 ,0.00 ,0.97 ,0.27,DKI3 Jagakarsa
6/23/2024,94.75 ,26.52 ,20.79 ,70.80 ,0.00 ,1.50 ,0.47,DKI3 Jagakarsa
6/24/2024,99.59 ,26.79 ,22.42 ,77.00 ,0.35 ,1.22 ,0.22,DKI3 Jagakarsa
6/25/2024,94.38 ,24.95 ,22.59 ,86.80 ,15.11 ,1.20 ,0.08,DKI3 Jagakarsa
6/26/2024,76.57 ,26.42 ,23.00 ,81.50 ,0.00 ,1.78 ,0.42,DKI3 Jagakarsa
6/27/2024,74.81 ,26.55 ,23.57 ,83.80 ,1.73 ,1.55 ,0.3,DKI3 Jagakarsa
6/28/2024,69.83 ,26.27 ,23.95 ,87.10 ,2.45 ,1.32 ,0.27,DKI3 Jagakarsa
6/29/2024,83.67 ,24.89 ,22.72 ,87.80 ,16.18 ,1.13 ,0.43,DKI3 Jagakarsa
6/30/2024,55.10 ,26.53 ,23.13 ,81.60 ,0.00 ,0.96 ,0.38,DKI3 Jagakarsa
7/1/2024,83.79 ,25.99 ,23.41 ,85.70 ,1.25 ,1.09 ,0.27,DKI3 Jagakarsa
7/2/2024,70.76 ,25.54 ,22.79 ,84.80 ,0.97 ,1.27 ,0.3,DKI3 Jagakarsa
7/3/2024,104.48 ,25.91 ,22.82 ,83.10 ,4.87 ,1.07 ,0.13,DKI3 Jagakarsa
7/4/2024,72.89 ,24.90 ,22.71 ,87.70 ,15.85 ,1.05 ,0.3,DKI3 Jagakarsa
7/5/2024,69.47 ,25.05 ,22.60 ,86.30 ,4.83 ,1.86 ,0.23,DKI3 Jagakarsa
7/6/2024,49.50 ,23.36 ,22.07 ,92.50 ,52.62 ,1.88 ,0.31,DKI3 Jagakarsa
7/7/2024,31.17 ,25.37 ,22.60 ,84.70 ,4.50 ,1.53 ,0.38,DKI3 Jagakarsa
7/8/2024,38.67 ,26.08 ,23.26 ,84.50 ,12.48 ,0.93 ,0.41,DKI3 Jagakarsa
7/9/2024,46.17 ,26.12 ,22.98 ,82.90 ,12.22 ,1.53 ,0.04,DKI3 Jagakarsa
7/10/2024,53.67 ,26.03 ,22.17 ,79.30 ,0.00 ,1.44 ,0.18,DKI3 Jagakarsa
7/11/2024,61.17 ,26.62 ,21.89 ,75.30 ,0.00 ,0.91 ,0.2,DKI3 Jagakarsa
7/12/2024,68.68 ,25.13 ,19.99 ,73.20 ,0.00 ,1.36 ,0.18,DKI3 Jagakarsa
7/13/2024,76.18 ,25.16 ,19.61 ,71.30 ,0.00 ,1.11 ,0.17,DKI3 Jagakarsa
7/14/2024,83.68 ,24.58 ,19.18 ,71.90 ,0.00 ,1.36 ,0.17,DKI3 Jagakarsa
7/15/2024,91.18 ,25.09 ,18.81 ,68.10 ,0.00 ,1.16 ,0.25,DKI3 Jagakarsa
7/16/2024,84.72 ,25.72 ,20.12 ,71.20 ,0.00 ,1.32 ,0.33,DKI3 Jagakarsa
7/17/2024,92.95 ,26.28 ,21.67 ,75.80 ,0.00 ,1.44 ,0.31,DKI3 Jagakarsa
7/18/2024,88.33 ,26.45 ,21.88 ,76.10 ,0.00 ,1.13 ,0.14,DKI3 Jagakarsa
7/19/2024,82.50 ,25.87 ,21.53 ,77.00 ,0.00 ,1.48 ,0.01,DKI3 Jagakarsa
7/20/2024,88.89 ,26.55 ,21.09 ,72.00 ,0.00 ,1.02 ,0.02,DKI3 Jagakarsa
7/21/2024,82.06 ,26.61 ,22.00 ,75.90 ,0.00 ,1.12 ,0.04,DKI3 Jagakarsa
7/22/2024,80.12 ,26.48 ,21.26 ,73.10 ,0.00 ,1.06 ,0.05,DKI3 Jagakarsa
7/23/2024,82.59 ,26.41 ,20.94 ,71.90 ,0.00 ,1.12 ,0.07,DKI3 Jagakarsa
7/24/2024,82.85 ,26.34 ,21.52 ,74.80 ,0.00 ,0.85 ,0.08,DKI3 Jagakarsa
7/25/2024,71.88 ,25.81 ,21.68 ,78.00 ,0.00 ,0.98 ,0.09,DKI3 Jagakarsa
7/26/2024,76.82 ,25.98 ,21.59 ,76.80 ,0.00 ,1.26 ,0.1,DKI3 Jagakarsa
7/27/2024,88.42 ,26.50 ,21.45 ,73.80 ,0.00 ,1.40 ,0.09,DKI3 Jagakarsa
7/28/2024,96.65 ,26.55 ,21.66 ,74.60 ,0.00 ,1.16 ,0.09,DKI3 Jagakarsa
7/29/2024,93.00 ,26.26 ,21.18 ,73.70 ,0.00 ,1.46 ,0.09,DKI3 Jagakarsa
7/30/2024,91.06 ,26.41 ,20.56 ,70.20 ,0.00 ,1.28 ,0.09,DKI3 Jagakarsa
7/31/2024,101.61 ,26.55 ,21.55 ,74.10 ,0.00 ,1.39 ,0.04,DKI3 Jagakarsa
8/1/2024,98.31 ,25.80 ,22.19 ,80.50 ,4.15 ,1.16 ,0.06,DKI3 Jagakarsa
8/2/2024,76.30 ,25.69 ,22.69 ,83.50 ,6.03 ,0.91 ,0.14,DKI3 Jagakarsa
8/3/2024,61.89 ,25.52 ,22.71 ,84.50 ,22.68 ,1.09 ,0.21,DKI3 Jagakarsa
8/4/2024,66.56 ,26.48 ,22.34 ,78.00 ,0.51 ,0.93 ,0.29,DKI3 Jagakarsa
8/5/2024,69.44 ,25.52 ,21.77 ,79.80 ,14.53 ,1.07 ,0.26,DKI3 Jagakarsa
8/6/2024,80.21 ,26.34 ,21.59 ,75.20 ,0.00 ,1.30 ,0.21,DKI3 Jagakarsa
8/7/2024,89.11 ,25.97 ,21.63 ,77.00 ,0.00 ,1.33 ,0.16,DKI3 Jagakarsa
8/8/2024,108.71 ,26.44 ,21.85 ,75.90 ,0.00 ,1.33 ,0.1,DKI3 Jagakarsa
8/9/2024,85.95 ,26.63 ,22.37 ,77.50 ,0.00 ,1.52 ,0.14,DKI3 Jagakarsa
8/10/2024,82.53 ,26.74 ,22.61 ,78.20 ,0.00 ,1.23 ,0.25,DKI3 Jagakarsa
8/11/2024,79.48 ,26.50 ,22.17 ,77.10 ,1.06 ,1.07 ,0.24,DKI3 Jagakarsa
8/12/2024,73.65 ,25.35 ,20.30 ,73.60 ,0.20 ,1.30 ,0.23,DKI3 Jagakarsa
8/13/2024,94.14 ,25.75 ,19.77 ,69.60 ,0.00 ,1.63 ,0.22,DKI3 Jagakarsa
8/14/2024,94.05 ,26.40 ,20.86 ,71.60 ,0.00 ,1.52 ,0.21,DKI3 Jagakarsa
8/15/2024,96.53 ,26.67 ,21.05 ,71.30 ,0.00 ,1.38 ,0.21,DKI3 Jagakarsa
8/16/2024,91.52 ,26.69 ,21.23 ,72.00 ,0.00 ,1.09 ,0.2,DKI3 Jagakarsa
8/17/2024,103.53 ,26.40 ,21.66 ,75.20 ,0.00 ,1.58 ,0.19,DKI3 Jagakarsa
8/18/2024,101.42 ,26.51 ,22.27 ,77.60 ,0.00 ,1.40 ,0.18,DKI3 Jagakarsa
8/19/2024,88.15 ,26.53 ,21.72 ,74.90 ,0.00 ,1.36 ,0.17,DKI3 Jagakarsa
8/20/2024,99.65 ,26.51 ,21.80 ,75.40 ,0.00 ,1.37 ,0.16,DKI3 Jagakarsa
8/21/2024,103.50 ,26.50 ,22.03 ,76.50 ,0.00 ,1.55 ,0.15,DKI3 Jagakarsa
8/22/2024,91.67 ,27.02 ,22.19 ,74.90 ,0.00 ,1.52 ,0.14,DKI3 Jagakarsa
8/23/2024,86.29 ,26.17 ,22.03 ,78.00 ,0.00 ,1.12 ,0.13,DKI3 Jagakarsa
8/24/2024,92.55 ,26.52 ,21.54 ,74.10 ,2.43 ,1.22 ,0.12,DKI3 Jagakarsa
8/25/2024,84.78 ,26.27 ,20.62 ,71.10 ,0.00 ,1.43 ,0.11,DKI3 Jagakarsa
8/26/2024,88.85 ,26.75 ,20.92 ,70.40 ,0.00 ,1.35 ,0.31,DKI3 Jagakarsa
8/27/2024,99.35 ,27.09 ,20.46 ,67.10 ,0.18 ,1.29 ,0.12,DKI3 Jagakarsa
8/28/2024,79.44 ,27.36 ,20.73 ,67.20 ,0.00 ,1.23 ,0.08,DKI3 Jagakarsa
8/29/2024,91.68 ,26.44 ,21.02 ,72.10 ,1.01 ,1.14 ,0.13,DKI3 Jagakarsa
8/30/2024,84.11 ,27.02 ,20.86 ,69.10 ,0.00 ,1.25 ,0.19,DKI3 Jagakarsa
8/31/2024,72.11 ,26.95 ,20.95 ,69.70 ,0.00 ,1.52 ,0.25,DKI3 Jagakarsa
9/1/2024,79.90 ,27.79 ,22.18 ,71.60 ,0.00 ,1.35 ,0.32,DKI3 Jagakarsa
9/2/2024,81.68 ,27.13 ,22.68 ,76.60 ,2.09 ,1.12 ,0.5,DKI3 Jagakarsa
9/3/2024,74.71 ,27.31 ,21.82 ,72.00 ,0.24 ,1.05 ,0.43,DKI3 Jagakarsa
9/4/2024,70.62 ,27.48 ,21.16 ,68.50 ,0.00 ,1.42 ,0.79,DKI3 Jagakarsa
9/5/2024,67.45 ,27.14 ,22.23 ,74.60 ,0.00 ,1.15 ,0.8,DKI3 Jagakarsa
9/6/2024,69.06 ,27.61 ,22.38 ,73.20 ,0.04 ,1.53 ,0.53,DKI3 Jagakarsa
9/7/2024,73.80 ,27.92 ,20.70 ,64.80 ,0.00 ,1.74 ,0.94,DKI3 Jagakarsa
9/8/2024,69.85 ,28.00 ,21.81 ,69.10 ,0.00 ,1.63 ,0.24,DKI3 Jagakarsa
9/9/2024,60.30 ,26.00 ,22.38 ,80.50 ,11.11 ,1.10 ,0.25,DKI3 Jagakarsa
9/10/2024,51.94 ,25.65 ,22.84 ,84.50 ,9.39 ,1.20 ,0.2,DKI3 Jagakarsa
9/11/2024,63.78 ,26.88 ,21.44 ,72.10 ,0.97 ,1.39 ,0.17,DKI3 Jagakarsa
9/12/2024,75.61 ,26.15 ,22.34 ,79.60 ,5.47 ,0.97 ,0.4,DKI3 Jagakarsa
9/13/2024,70.60 ,26.53 ,21.33 ,73.20 ,3.23 ,1.02 ,0.45,DKI3 Jagakarsa
9/14/2024,71.67 ,26.83 ,19.98 ,66.10 ,0.28 ,1.24 ,0.5,DKI3 Jagakarsa
9/15/2024,72.17 ,26.78 ,20.17 ,67.10 ,1.77 ,1.26 ,0.41,DKI3 Jagakarsa
9/16/2024,83.67 ,26.59 ,20.25 ,68.20 ,0.00 ,1.17 ,0.22,DKI3 Jagakarsa
9/17/2024,76.26 ,26.63 ,19.58 ,65.30 ,0.09 ,1.42 ,0.75,DKI3 Jagakarsa
9/18/2024,68.05 ,26.11 ,18.31 ,62.20 ,0.00 ,1.39 ,0.79,DKI3 Jagakarsa
